giga_id_school,education_level,latitude,longitude,electricity_availability,internet_availability,connectivity_type,fiber_node_distance,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance,twoG,threeG,fourG
bd362c26-d47c-403b-9318-3b3d2d91b003,Secondary,-2.408472222,29.48152778,ON GRID,USB_MODEM,3G,13.26,40.22,9.76,3.6,1,0,1
96d1c767-60ef-45c1-a0c8-90c40d6baa45,Secondary,-2.40847,29.48153,ON GRID,USB_MODEM,3G,13.26,40.22,9.76,3.6,1,0,1
298772da-5ce5-4df6-ab0b-dbd645da487c,Secondary,-2.40228,29.52608,OFF GRID,FOUR_G,4G,10.12,41.64,8.89,8.56,1,0,1
a8095d25-d8ca-4840-9712-0a8334b1d137,Primary,-2.357444444,29.49077778,ON GRID,USB_MODEM,3G,16.44,35.45,14.73,8.13,1,0,1
46b39207-d253-40ca-b1f3-85a08d95946b,Secondary,-2.424583333,29.41219444,ON GRID,USB_MODEM,3G,19.52,39.9,13.47,3.88,1,0,1
6a66b954-2120-41bc-8d19-1140498f428c,Secondary,-2.42458,29.41219,OFF GRID,NONE,None,19.52,39.9,13.47,3.88,1,0,1
118f9c10-02ec-47c5-8591-7cca37fb3584,Primary,-2.40094,29.42794,ON GRID,NONE,None,18.85,37.68,13.78,3.01,1,0,1
43a0c008-d327-40d1-8d1d-afc63e793d64,Primary,-2.39989,29.40111,OFF GRID,NONE,None,21.61,37.01,16.07,5.57,1,0,1
bfa229b3-ebff-40a8-9e93-301929850b64,Primary,-2.399888889,29.40111111,ON GRID,USB_MODEM,3G,21.61,37.01,16.07,5.57,1,0,1
e606310f-04d4-47f8-9076-a097f94e339b,Secondary,-2.39556,29.44839,ON GRID,WIMAX,3.5G,17.13,37.68,12.79,2.61,1,0,1
4d8b8183-0180-43ab-a6c4-5ae735239f56,Secondary,-2.395555556,29.44838889,ON GRID,USB_MODEM,3G,17.13,37.68,12.79,2.61,1,0,1
1c3f4589-0b31-4816-82a8-81f5f6e4559a,Primary,-2.39522,29.42536,OFF GRID,NONE,None,19.39,37,14.43,3.67,0,0,1
c46051c1-59ed-44a8-b7af-014dbe344807,Secondary,-2.372805556,29.38216667,ON GRID,NONE,None,22.55,33.78,19.61,8.91,0,0,1
cda3d629-cce0-4e97-91c8-0eb9b57e381a,Secondary,-2.372805556,29.38216667,ON GRID,USB_MODEM,3G,22.55,33.78,19.61,8.91,0,0,1
9fa0445e-4e3b-4b1f-8bbe-1a42d67c8f0e,Primary,-2.37028,29.45736,ON GRID,NONE,None,17.97,35.33,14.71,5.44,1,0,1
130361a7-a30c-48b9-a663-75ef50a153e9,Primary,-2.36847,29.4455,OFF GRID,NONE,None,19.11,34.72,15.5,5.63,1,0,1
a8a04259-6760-4d2d-b65e-903b11097e28,Primary,-2.366694444,29.42911111,ON GRID,NONE,None,20.69,34.03,16.63,6.26,1,0,1
74414eb2-1cf9-4964-8c00-553f633ba249,Primary,-2.366694444,29.42911111,ON GRID,USB_MODEM,3G,20.69,34.03,16.63,6.26,1,0,1
0279f9f7-00b4-46ff-9160-a3e95422bf07,Secondary,-2.35567,29.42433,OFF GRID,NONE,None,21.84,32.72,17.94,7.58,0,0,1
d0e88a05-6135-4770-a982-14481def096b,Secondary,-2.34769,29.44186,ON GRID,FOUR_G,4G,20.92,32.41,17.71,7.95,1,0,1
12002a37-ad21-4652-95db-51bfd54d38f4,Secondary,-2.34725,29.44880556,OFF GRID,FOUR_G,4G,20.39,32.61,17.42,7.94,1,0,1
f163989e-9989-4cd6-b5c8-338bfd49cc82,Secondary,-2.34711,29.40142,OFF GRID,NONE,None,22.87,31.25,20.21,9.55,0,0,1
a32c4f04-fab7-47bb-899e-7e37c986d1c3,Primary,-2.33514,29.44386,ON GRID,NONE,None,21.73,31.17,18.87,9.31,0,0,1
06c0da75-8803-47e7-b489-fc4d947cc205,Primary,-2.335138889,29.44386111,ON GRID,USB_MODEM,3G,21.73,31.17,18.87,9.31,0,0,1
499b2f82-db68-4e2d-bb3d-acbc57d0cade,Primary,-2.35744,29.49078,OFF GRID,NONE,None,16.44,35.45,14.73,8.13,1,0,1
79a8a2c5-084e-477f-943b-49bfe1aeba48,Secondary,-2.33967,29.52161,OFF GRID,NONE,None,16.41,35.39,15.79,11.78,1,0,1
26c262c3-9c9a-4ef6-af40-e4c876c0b8a5,Secondary,-2.338722222,29.48747222,ON GRID,USB_MODEM,3G,18.34,33.43,16.81,9.77,1,0,1
dd66f200-b0f5-4019-b3f8-17dc20652b2c,Secondary,-2.338722222,29.48747222,OFF GRID,NONE,None,18.34,33.43,16.81,9.77,1,0,1
936bc71d-97af-429c-a7c2-6e9c7906b25d,Primary,-2.338444444,29.51852778,OFF GRID,NONE,None,16.67,35.09,15.98,11.66,1,0,1
77591187-a126-403b-87f6-9bba9300193b,Secondary,-2.335027778,29.52330556,ON GRID,NONE,None,16.81,35.06,16.27,12.29,1,0,1
a8eba8c9-a24e-4009-a18e-89a7924c5a41,Primary,-2.333555556,29.46322222,OFF GRID,NONE,None,20.42,31.77,18.25,9.55,1,0,0
483ab76f-f0d4-486f-941b-a0cd94589214,Secondary,-2.330805556,29.52913889,ON GRID,FOUR_G,4G,17.02,35.03,16.67,13.07,1,0,1
55015516-63ed-4d79-b31c-bfe69994a80d,Primary,-2.3157777,29.5061944,ON GRID,NONE,None,19.52,32.24,18.7,12.97,0,0,1
1c0a0c74-bcf2-4402-9dbb-fa3a2927b716,Primary,-2.298,29.47097222,OFF GRID,NONE,None,23.12,28.58,21.66,13.57,1,0,0
d2681d26-9986-427b-85ec-90907570d507,Primary,-2.37653,29.53658,OFF GRID,NONE,None,12.01,39.73,11.56,10.63,1,0,1
b271f38c-410d-471a-aeee-7f3c754c0ad7,Secondary,-2.366,29.56397,OFF GRID,NONE,None,12.29,40.44,11.92,11.6,1,0,1
ad3e4ac3-b02d-4b76-aaeb-c536481caefd,Primary,-2.351,29.55517,OFF GRID,NONE,None,14.09,38.52,13.73,13.4,1,0,1
fd68e6d3-6d70-4281-a421-d4da9874bfcd,Primary,-2.34639,29.58175,ON GRID,USB_MODEM,3G,14.32,39.93,13.96,13.66,1,0,1
a314e047-c53c-4351-93eb-c1da351a3017,Primary,-2.34003,29.56294,OFF GRID,NONE,None,15.15,38.07,14.78,14.46,1,0,1
60fd9bc3-097e-423c-bfd9-85c6740dd813,Primary,-2.310305556,29.55827778,OFF GRID,NONE,None,18.47,35.2,16.28,12.07,1,0,1
56532950-eeed-48cd-bb5c-4272a83eb6bd,Primary,-2.308083333,29.58094444,ON GRID,USB_MODEM,3G,18.56,36.72,13.91,10.91,1,0,1
a077851e-6d59-4d8c-bfe6-e2d8ab9e846c,Primary,-2.30808,29.58094,ON GRID,NONE,None,18.56,36.72,13.91,10.91,1,0,1
c9dbbfe2-b3a0-49aa-92ca-e549b2b4f5f4,Primary,-2.28625,29.56891667,ON GRID,USB_MODEM,3G,20.81,34.06,14.22,9.16,1,0,1
ea269271-0eab-45fe-b9f7-f7060f47cf9d,Secondary,-2.275666667,29.57388889,OFF GRID,NONE,None,20.75,33.64,13.39,7.87,1,0,1
91ed07d4-1ab5-44a7-b8cc-cf1d68b8301d,Primary,-2.332055556,29.42680556,ON GRID,USB_MODEM,3G,23.32,30.27,20.03,9.99,1,0,1
00972de6-0c17-4e7d-8175-9e52d65c692a,Primary,-2.330333333,29.41505556,ON GRID,NONE,None,23.49,29.75,20.85,10.57,1,0,1
b2020c85-20d5-4693-bb4b-f97862e4c221,Secondary,-2.317666667,29.41436111,ON GRID,NONE,None,22.93,28.37,22.09,11.92,1,0,1
6553b6a7-40be-4a4c-9101-382506bc5d01,Primary,-2.31172,29.45372,ON GRID,NONE,None,22.96,29.14,20.87,11.87,0,0,1
a4d371d6-9500-4a04-9c44-79ad31efcfb1,Primary,-2.31119,29.38431,OFF GRID,NONE,None,19.54,27.03,24.52,13.94,1,0,1
16f01821-d7e6-4eda-92a4-3eef9cc8910d,Primary,-2.30489,29.43189,ON GRID,NONE,None,24.41,27.57,22.46,12.8,1,0,1
a5677bf2-8a8e-4a4c-9884-b497ace0b6cc,Primary,-2.304888889,29.43188889,ON GRID,USB_MODEM,3G,24.41,27.57,22.46,12.8,1,0,1
791655b3-c9a8-4422-9758-32b2fcded700,Secondary,-2.293694444,29.447,ON GRID,NONE,None,25,27.01,23,13.87,0,0,1
c514de8e-d3c6-460f-b37e-e9e123e2333d,Primary,-2.286027778,29.42777778,ON GRID,NONE,None,23.55,25.45,24.45,14.93,0,0,1
55c279af-1ea4-4c07-bcf5-559b2ac1b77c,Secondary,-2.278,29.38825,OFF GRID,NONE,None,19.07,23.47,22.43,15.68,1,0,1
94143ec8-9f0b-40e2-86ab-d82681484ca5,Secondary,-2.41675,29.06680556,ON GRID,USB_MODEM,3G,3.97,20.29,4.77,2.96,1,0,1
8f23bf7b-64a6-4aea-b314-c43ee8b06b92,Secondary,-2.41675,29.06681,ON GRID,NONE,None,3.98,20.29,4.77,2.96,1,0,1
84f2a6a0-8c48-4c07-a119-f82ac01645a9,Secondary,-2.41314,29.18503,ON GRID,USB_MODEM,3G,16.33,32.78,6.53,5.62,1,0,1
ced62216-5a2d-4039-b007-bea5125ac49b,Primary,-2.4094722,29.1684166,ON GRID,USB_MODEM,3G,14.62,31.13,7.33,4.45,0,0,0
b21fd6a9-e195-40d2-896e-2b4c412d9f76,Primary,-2.40789,29.15286,ON GRID,NONE,None,13,29.54,6.27,3.72,0,0,0
8be8fc09-8dba-4ca1-bf51-8f194f7df48e,Secondary,-2.40628,29.19761,ON GRID,NONE,None,17.22,34.34,7.19,6.52,0,0,0
252671f3-5379-4c67-9fd4-8f48f31832c1,Primary,-2.40486,29.12614,ON GRID,FOUR_G,4G,10.31,26.87,5.28,4.23,0,0,0
08b63bfe-88f8-4f57-83d8-37273576d209,Primary,-2.40417,29.10678,ON GRID,NONE,None,8.41,24.91,4.28,2.66,1,0,1
da46b653-d4c6-4664-961c-57f76311e3c6,Secondary,-2.40358,29.08889,ON GRID,USB_MODEM,3G,6.79,23.13,3.61,1.23,1,0,0
7dce4fbc-02e8-4ad2-9ee7-9dc87267fef0,Primary,-2.39825,29.2174444,ON GRID,USB_MODEM,3G,16.18,36.71,8.43,6.57,0,0,0
d378efb0-19bf-4f57-8052-87b8b3341177,Primary,-2.4064166,28.9446666,ON GRID,USB_MODEM,3G,10.44,10.86,7.06,4.99,1,0,1
9ef4ca9d-d0cd-45f4-802e-c57d748fa8f4,Secondary,-2.4055,28.90008,ON GRID,FOUR_G,4G,9.15,9.85,4.29,1.94,1,0,1
5d1a1ace-8f21-4e02-b8b6-6cf4c00d8dba,Primary,-2.40481,28.90072,ON GRID,NONE,None,9.22,9.93,4.39,1.89,1,0,1
87738482-69ef-4fa1-b90a-6b367fb3bbd8,Secondary,-2.39925,29.00806,OFF GRID,NONE,None,5.93,15.85,8.95,2.78,1,0,1
ac02b5cf-741a-4b12-8ca6-29707f9310ec,Secondary,-2.39781,28.95881,ON GRID,FOUR_G,4G,10.33,12.45,8.77,4.08,1,0,1
adf67fd3-94db-4928-94bb-4a43b7993f94,Secondary,-2.38978,28.91281,OFF GRID,USB_MODEM,3G,11.01,11.66,6.47,2.01,0,0,1
e85e3648-c890-4943-aaf2-64d5fd4025f9,Secondary,-2.38961,28.90858,ON GRID,NONE,None,10.97,11.63,6.13,1.54,0,0,1
dc841a78-137c-48df-9475-a3a92f4fecd2,Secondary,-2.38708,28.93292,ON GRID,NONE,None,11.85,12.39,8.39,3.45,1,0,1
c191576e-012f-4075-9e80-35d15ae74c3c,Primary,-2.38617,28.99056,ON GRID,NONE,None,8.29,15.54,7.12,5.14,1,0,1
2bb9de9a-ffb1-4a1c-aa62-d2ab597d974c,Secondary,-2.3821,29.0237,ON GRID,FOUR_G,4G,6.84,18.42,7.15,2.95,1,0,1
ddfb6bfb-a6a9-4243-9996-144a04aa8c99,Primary,-2.397,29.23747222,ON GRID,USB_MODEM,3G,16.17,37.93,9.44,7.93,0,0,0
74670511-ba12-4760-8b60-a1eaaa77c554,Primary,-2.39486,29.15886,ON GRID,USB_MODEM,3G,14.1,30.66,7.83,5.3,0,0,0
14b38c51-93ac-4a55-90a6-5b0b1b82e3fd,Primary,-2.39378,29.06906,ON GRID,USB_MODEM,3G,6.14,21.71,3.21,1.84,1,0,1
2f63e899-33c4-4116-938c-1abb1190610e,Primary,-2.393777778,29.06905556,ON GRID,USB_MODEM,3G,6.14,21.71,3.21,1.84,1,0,1
3083cf1c-90a0-446e-afe0-ef5235987461,Primary,-2.393583333,29.25622222,ON GRID,USB_MODEM,3G,16.2,37.01,10.93,9.37,0,0,0
699a3eb7-2ac4-4b9e-86fe-111e7101c8f5,Primary,-2.39358,29.25622,ON GRID,USB_MODEM,3G,16.2,37.01,10.93,9.37,0,0,0
f82a7fda-4dae-410b-8ec8-1af913f8c47f,Secondary,-2.39342,29.15758,ON GRID,WIMAX,3.5G,14.02,30.59,7.88,5.4,0,0,0
2349c7aa-98eb-432f-9deb-428dab70d747,Secondary,-2.39244,29.18428,ON GRID,WIMAX,3.5G,16,33.41,8.8,4.83,0,0,0
379edd10-9cb5-4355-8710-7550293f5aed,Secondary,-2.39142,29.23283,ON GRID,USB_MODEM,3G,15.5,37.5,9.75,7.13,0,0,0
30208acb-2b24-4b02-87da-83e595657c2e,Secondary,-2.391416667,29.23283333,ON GRID,USB_MODEM,3G,15.5,37.5,9.76,7.13,0,0,0
4a8fbcb3-bd76-4d7c-87b3-636fc5a4ba2a,Secondary,-2.38989,29.13856,ON GRID,FOUR_G,4G,12.27,28.79,6.1,5.52,1,0,1
4ec16503-2d57-4420-95c6-81add544a0da,Primary,-2.3897222,29.1207777,OFF GRID,NONE,None,10.57,26.99,4.29,3.93,1,0,1
cdf8443e-af6f-4ece-ad20-44efd12b41c3,Primary,-2.3857222,29.2184166,ON GRID,WIMAX,3.5G,14.79,37.24,9.79,5.54,0,0,0
f83a783b-4056-4eee-9c90-bf0230339ea1,Primary,-2.37661,29.18344,ON GRID,USB_MODEM,3G,14.33,33.95,10.55,3.09,0,0,0
f42de6cf-6192-4a82-8e42-095c0900004d,Primary,-2.37444,29.10886,ON GRID,FOUR_G,4G,10.59,26.61,2.46,2.14,1,0,1
e893906c-b533-471b-ae50-e7e67200ca0a,Primary,-2.37292,29.15308,ON GRID,USB_MODEM,3G,14.6,31.04,7.35,4.42,0,0,1
d614974e-2ba4-417a-9ec3-791496df8fa1,Primary,-2.372916667,29.15308333,ON GRID,USB_MODEM,3G,14.6,31.04,7.35,4.42,0,0,1
049efe78-914d-4afa-82d6-b67e5c1e3bed,Secondary,-2.3702222,29.1316111,ON GRID,NONE,None,12.8,29.04,4.96,4.1,0,0,0
84f12baf-b270-48d3-9e4f-cc2f47dfbb29,Primary,-2.36894,29.08947,ON GRID,USB_MODEM,3G,9.67,25.09,0.36,0.08,1,0,0
3c7b33dc-e4f6-448f-bb27-828cb2e91a89,Primary,-2.36875,29.1660555,ON GRID,NONE,None,14.18,32.54,8.73,3.04,0,0,0
17077c3d-7302-45eb-8088-40ed9d0de6ed,Primary,-2.36653,29.22711,ON GRID,USB_MODEM,3G,12.7,35.11,12.1,5.1,0,0,0
d68db116-b573-40e8-9215-92634e480c6a,Primary,-2.366527778,29.22711111,ON GRID,USB_MODEM,3G,12.7,35.11,12.1,5.1,0,0,0
c219682c-1dad-4aae-81ee-22126b786912,Primary,-2.3629722,29.2161388,ON GRID,NONE,None,12.28,35.19,12.19,3.83,0,0,0
b7267765-bce8-47f0-8c4d-927fafba21c2,Primary,-2.36278,29.18414,ON GRID,USB_MODEM,3G,12.84,34.64,10.59,1.55,1,0,0
7a93804e-fda1-42cc-8bd0-0c3962996f57,Primary,-2.36164,29.13803,ON GRID,NONE,None,13.95,30.13,5.51,3.25,1,0,1
7e9803e4-ae8c-46b1-b63e-2a3518cc8166,Primary,-2.353722222,29.19716667,ON GRID,USB_MODEM,3G,11.51,35.13,11.95,1.48,0,0,0
bf56166d-a320-4bb9-b78a-75441e53e68d,Primary,-2.3537222,29.1971666,OFF GRID,NONE,None,11.51,35.13,11.95,1.48,0,0,0
19e54d24-5d4f-45a6-b2ae-6dc9c123c2ae,Secondary,-2.35317,29.11025,ON GRID,USB_MODEM,3G,12.45,27.98,2.3,1.93,1,0,1
ddaa20e9-9b24-41c7-a073-e81f4e12740c,Primary,-2.350111111,29.12755556,ON GRID,USB_MODEM,3G,13.97,29.78,4.21,1.83,1,0,1
c896603c-39f7-4606-82d3-e81d58081c0f,Secondary,-2.34972,29.16833,ON GRID,FOUR_G,4G,12.18,33.71,8.74,1.83,1,0,0
ecf8788e-2ed9-4553-b3fc-8c4539e02f60,Primary,-2.38033,29.03867,OFF GRID,NONE,None,6.77,19.8,5.47,3.12,1,0,1
e46b83cc-56ef-425b-b275-4bdad7b66f00,Primary,-2.375305556,29.04125,ON GRID,NONE,None,7.32,20.38,5.11,3.73,1,0,1
9454c0a7-acab-4caa-b871-6da61200b231,Primary,-2.367416667,29.04702778,ON GRID,NONE,None,8.22,21.43,4.46,4.58,1,0,1
88a73b49-d338-4d92-a828-1aacb7e900a4,Primary,-2.367416667,29.04702778,ON GRID,USB_MODEM,3G,8.22,21.43,4.46,4.58,1,0,1
2e2b9007-ba96-4a71-bf12-2d0a0764e3a3,Primary,-2.36306,29.00331,OFF GRID,NONE,None,9.63,18.43,5.03,4.51,1,1,1
ea2d654e-bf90-430c-bb57-1fae625f6b7c,Secondary,-2.35442,29.01303,ON GRID,WIMAX,3.5G,10.12,19.84,4.86,4.58,0,0,1
aba93950-c0ee-430d-83ba-ae161013d894,Primary,-2.35436,29.03103,ON GRID,USB_MODEM,3G,9.7,21.16,6.39,5.01,1,0,1
f269963f-f68c-4d77-bc31-68fef6f226ec,Primary,-2.343777778,29.04197222,ON GRID,USB_MODEM,3G,10.81,22.84,5.32,3.33,1,0,1
9bac51d6-ff16-4cf7-bcb1-f75f6214bd9b,Primary,-2.3437777,29.0419722,ON GRID,NONE,None,10.81,22.84,5.32,3.33,1,0,1
673b4ae5-b040-44ad-bc1c-1a1ab8087a27,Secondary,-2.33408,29.02303,ON GRID,NONE,None,12.05,22.3,4.61,4.82,0,0,1
763985df-1c3b-477e-88e6-40472f8c49dc,Primary,-2.34575,29.14214,ON GRID,FOUR_G,4G,13.43,31.41,5.84,1.74,1,0,1
f27c9a51-75e7-40a8-84c2-11f6c2840555,Secondary,-2.3405,29.09036,ON GRID,FOUR_G,4G,12.45,27.04,0.19,0.19,1,0,1
cfd6ad40-e7dc-4d80-be19-333a9ea9fcfe,Secondary,-2.33883,29.12908,ON GRID,WIMAX,3.5G,13.85,30.61,4.39,0.78,1,0,1
5b195c75-aa0e-4b55-989e-911c44d1ed6a,Primary,-2.3367777,29.1560555,ON GRID,USB_MODEM,3G,11.69,33.25,7.4,2.32,1,0,1
b90cfce2-b4d2-4038-bc29-a3b0ae26c4e9,Primary,-2.33675,29.0913055,ON GRID,USB_MODEM,3G,12.87,27.38,0.62,0.62,1,0,1
9c32f29e-c7cb-4c37-bca6-8fef72779221,Secondary,-2.335861111,29.09208333,ON GRID,USB_MODEM,3G,13,27.51,0.74,0.74,1,0,1
02572989-aff3-44f3-9af6-a0b78af77634,Secondary,-2.33586,29.09208,ON GRID,NONE,None,13,27.51,0.74,0.74,1,0,1
7e96849f-e5ce-4849-9347-423d3aed3ca3,Primary,-2.335444444,29.2565,ON GRID,USB_MODEM,3G,10.14,30.81,16.48,8.11,0,0,0
15905016-9619-4271-867d-24b09dd53f00,Primary,-2.33544,29.2565,ON GRID,USB_MODEM,3G,10.14,30.8,16.48,8.11,0,0,0
8d9ea461-dd57-4dad-8633-fefe63bb0cfa,Primary,-2.33353,29.23511,ON GRID,USB_MODEM,3G,9.2,31.38,15.85,5.85,1,0,0
851fbeec-5fac-4fe9-9400-6cb15b364148,Secondary,-2.3334444,29.1359722,ON GRID,NONE,None,12.89,31.58,5.23,0.27,1,0,1
99361e58-852c-43ee-aece-0522303c4ad0,Secondary,-2.332944444,29.09355556,ON GRID,USB_MODEM,3G,13.36,27.84,1.1,0.81,1,0,1
dd7ae1b5-c521-4587-b2a4-20ab708573a2,Secondary,-2.332,29.13494,ON GRID,NONE,None,12.86,31.57,5.15,0.09,1,0,1
fc04d219-8dd2-4fff-bff9-3e7ec5351872,Secondary,-2.33103,29.18097,ON GRID,WIMAX,3.5G,9.7,33.78,10.22,2,1,0,0
029483d9-96aa-4aa6-a22d-c6b1e6129107,Primary,-2.32914,29.13756,ON GRID,NONE,None,12.43,31.99,5.51,0.14,1,0,1
07a1dc21-7803-4988-97e8-0f86288ee980,Primary,-2.3274722,29.1947222,ON GRID,USB_MODEM,3G,8.77,32.68,11.79,2.6,1,0,1
3a3f12c2-a9f7-4161-897a-4d917be30088,Primary,-2.32436,29.21033,ON GRID,FOUR_G,4G,8.06,31.57,13.56,3.92,1,0,0
5486daff-f359-4e1e-bbab-4ba2d25417a1,Secondary,-2.32317,29.1315,ON GRID,FOUR_G,4G,12.5,31.83,5.1,0.75,1,0,1
170bc560-a96a-4719-8507-a8955d736dcc,Secondary,-2.31972,29.24906,ON GRID,WIMAX,3.5G,8.21,29.41,17.78,7.52,1,0,0
f8f0fa26-c52a-4e1d-a1b5-cb6d095b4b27,Secondary,-2.32878,29.03969,OFF GRID,FOUR_G,4G,12.47,23.92,5.76,2.98,1,0,1
c878250d-7e89-4791-932e-53c61ae905a9,Primary,-2.32569,29.02217,ON GRID,NONE,None,12.98,22.99,4.34,4.73,0,0,1
4ba0ab77-7f6f-413b-af81-2a2335b40c08,Primary,-2.31689,29.02858,ON GRID,NONE,None,13.85,24.2,5.07,4.33,1,0,1
3865389f-6b40-4bed-aeeb-c85c778cbeac,Primary,-2.3100555,29.0441666,ON GRID,NONE,None,14.54,25.84,6.19,3.06,1,0,1
f0883071-b437-473d-8f68-39e7e6f8364d,Primary,-2.30383,29.02764,ON GRID,NONE,None,15.3,25.33,5.33,4.98,1,0,0
f932404c-676a-4f87-9f44-c6798935e0d8,Secondary,-2.31842,29.1145,ON GRID,FOUR_G,4G,13.73,30.66,3.8,2.02,1,0,1
ae1e1fb2-c2d9-4140-8217-1be99760c4b1,Secondary,-2.31528,29.16456,ON GRID,WIMAX,3.5G,9.24,33.32,8.84,3.29,1,0,1
4bfcb02a-cabe-4a47-8217-b702e2fb2f97,Primary,-2.31369,29.23311,ON GRID,NONE,None,7.01,29.43,16.25,6.37,1,0,0
429dfca8-c170-4a59-a70b-68bb1203de0c,Secondary,-2.31242,29.21558,ON GRID,USB_MODEM,3G,6.69,30.13,14.38,5.28,1,0,0
0c7f0c2c-f1cb-47b6-9094-fda2c2450286,Primary,-2.30925,29.14764,ON GRID,USB_MODEM,3G,10.14,33.91,7.4,1.67,1,0,1
dad53cce-8d1a-4376-bc63-d1c4187c3066,Primary,-2.30925,29.14763889,ON GRID,USB_MODEM,3G,10.14,33.91,7.4,1.67,1,0,1
ed94c395-8043-4569-830b-d03ee9d2bc32,Secondary,-2.30644,29.19533,ON GRID,WIMAX,3.5G,6.56,30.63,12.39,4.82,1,0,0
9b13d3cc-f79d-4586-9858-539fdd12adaf,Primary,-2.3054722,29.1233333,ON GRID,NONE,None,12.16,32.33,5.51,1.86,1,0,1
50660f49-edb9-442e-9b85-1d630955bbaf,Primary,-2.29956,29.15553,ON GRID,NONE,None,8.79,32.53,8.7,3.02,1,0,1
d993019c-6e80-4e3b-8bd6-6489ec98535a,Primary,-2.299555556,29.15552778,ON GRID,USB_MODEM,3G,8.79,32.53,8.7,3.02,1,0,1
05c872f6-81db-48e3-aa57-1ac2a64ecc40,Secondary,-2.514833333,29.60238889,ON GRID,USB_MODEM,3G,4.96,56.63,4.07,1.34,1,0,1
e2fb4f77-2f22-4328-b209-ec9ea8ce9ee2,Secondary,-2.50878,29.58914,OFF GRID,NONE,None,3.77,55.33,3.09,2.5,1,0,1
62087aeb-8a74-46b7-b8b3-cece45a98e37,Secondary,-2.50853,29.61233,ON GRID,NONE,None,5.08,56.58,4.07,0.19,1,0,1
a9240f93-1723-4457-ada5-6eb4c02c80bf,Secondary,-2.506166667,29.60216667,OFF GRID,NONE,None,4.15,55.79,3.2,1.05,1,0,1
6c0274ed-120a-447a-aee5-272efc1ebd13,Secondary,-2.50587,29.60256,ON GRID,FOUR_G,4G,4.15,55.78,3.19,1.01,1,0,1
c4117db4-7c6f-44ae-836f-166f251759ac,Primary,-2.48653,29.60464,ON GRID,USB_MODEM,3G,2.97,54.06,1.93,2.39,1,0,1
385ce73a-e59a-4180-93b4-3688f725bcf6,Primary,-2.47761,29.63133,ON GRID,NONE,None,5.7,54.84,4.81,3.92,1,0,1
0c4e50a2-89f0-43c8-95f1-d29c5618cb7b,Primary,-2.47656,29.58711,ON GRID,USB_MODEM,3G,0.78,52.12,0.38,0.29,1,0,1
7cc74691-c1f6-4e43-82d7-ed386a9d4498,Primary,-2.46103,29.59456,ON GRID,USB_MODEM,3G,2.3,51.07,1.65,1.67,1,0,1
bd5c09c4-7a67-4262-a168-97ca01452ffe,Secondary,-2.444694444,29.60419444,ON GRID,FOUR_G,4G,4.37,50.14,3.74,3.77,1,0,1
62e8964d-99a8-4a25-b6c2-72fd6e51812f,Secondary,-2.516666667,29.708,ON GRID,NONE,None,1.97,63.14,8.06,4.4,1,0,0
7705b7f6-177a-4914-9e6c-e2877ea8c979,Primary,-2.504611111,29.70822222,ON GRID,USB_MODEM,3G,1.88,61.91,7.15,5.28,1,0,1
adcb8b9e-5c40-4ec4-97a1-ff614cb0ac9a,Primary,-2.504611111,29.70822222,ON GRID,NONE,None,1.88,61.91,7.15,5.28,1,0,1
3d7c14f3-102d-4404-811c-55fe836815b8,Secondary,-2.485111111,29.68352778,OFF GRID,NONE,None,2.83,58.98,8.65,5.56,1,0,1
5ceca727-943b-43a9-a140-896dd08b35a9,Primary,-2.482,29.71894444,ON GRID,NONE,None,4.26,59.14,4.81,4.71,1,0,1
711c7fce-2aa7-4f97-aace-eecb829964e8,Secondary,-2.459718,29.717937,ON GRID,FOUR_G,4G,6.19,56.93,4.54,5.36,1,0,1
62380e58-5f7d-4e5a-8290-57906eb072d2,Primary,-2.4445,29.70613889,OFF GRID,NONE,None,7.33,55.97,6.23,7.33,1,0,1
c2207b31-af37-4554-a4de-18b719360d56,Primary,-2.419555556,29.68633333,ON GRID,USB_MODEM,3G,9.6,53.73,9.44,9.58,1,0,1
1a2903d8-57bc-4417-a618-14572d249b21,Primary,-2.419555556,29.68633333,ON GRID,NONE,None,9.6,53.73,9.44,9.58,1,0,1
088c319f-02b7-4ddc-8d79-9e421134ea60,Secondary,-2.385194444,29.71577778,ON GRID,USB_MODEM,3G,4.59,49.65,9.43,4.62,1,0,1
af8a8fa4-854c-4a04-986b-1d8da74c5a41,Primary,-2.45411,29.67669,ON GRID,NONE,None,6.33,55.85,9.17,7.9,1,0,1
1c3e1098-f615-4cf7-838c-296cc1d9f744,Primary,-2.45278,29.63444,OFF GRID,NONE,None,6.56,52.81,5.83,5.79,1,0,0
8dec2c1b-b77b-485b-8c76-da0d8bf2de51,Primary,-2.452777778,29.63444444,ON GRID,USB_MODEM,3G,6.56,52.81,5.83,5.79,1,0,0
89a00543-04f0-48a9-b66c-2a0147a7e274,Secondary,-2.4355,29.67563889,ON GRID,FOUR_G,4G,8.35,54.22,9.76,9.63,1,0,1
c8aa29b8-71da-4905-a3c6-66e4058cd10b,Primary,-2.43328,29.65264,OFF GRID,NONE,None,9.34,52.36,8.61,8.59,1,0,1
21523f6a-2725-470e-8340-b13fa81bab55,Primary,-2.433277778,29.65263889,ON GRID,USB_MODEM,3G,9.34,52.36,8.61,8.59,1,0,1
