giga_id_school,education_level,latitude,longitude,electricity_availability,internet_availability,connectivity_type,fiber_node_distance,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance,twoG,threeG,fourG
2b0373f5-1583-4736-8ab0-7cdb8f606879,Secondary,-1.977,30.25577778,ON GRID,USB_MODEM,3G,18.83,9.49,2.82,2.64,1,1,1
9526a18f-897b-4e52-8860-4deaec7b20b6,Secondary,-1.977,30.2557,ON GRID,WIMAX,3.5G,18.84,9.48,2.81,2.64,1,1,1
f5376271-cb01-4c4f-a9c7-99ed66b67533,Primary,-1.9855,30.1305,ON GRID,WIMAX,3.5G,8.62,2.48,0.2,0.4,1,1,1
59eab749-fc00-406e-8364-dbdd3a9ccad3,Primary,-1.982083333,30.17744444,ON GRID,USB_MODEM,3G,13.36,0.96,0.42,0.11,1,1,1
6101ceb5-8f61-4f8b-a33b-2180999c8a59,Primary,-1.981472222,30.11813889,OFF GRID,NONE,None,7.2,1.21,0.21,0.35,1,1,1
71045fdf-a757-4190-bc19-c4a8c97989b2,Primary,-1.981472222,30.11813889,ON GRID,USB_MODEM,3G,7.2,1.21,0.21,0.35,1,1,1
977abf14-4194-43ee-8c6e-ab501f97e998,Secondary,-1.981138889,30.17666667,ON GRID,FOUR_G,4G,13.25,0.83,0.37,0.17,1,1,1
8bc71106-a221-41fa-a71a-a8ece7b66967,Primary,-1.980222222,30.10925,OFF GRID,NONE,None,6.28,0.68,0.09,0.29,1,1,1
25a9b893-be60-4b24-a81f-590cae78a550,Secondary,-1.979305556,30.11183333,OFF GRID,WIMAX,3.5G,6.47,0.61,0.05,0.33,1,1,1
ac7523f3-ff08-486b-9c8b-ba0129fd181b,Secondary,-1.979277778,30.11430556,OFF GRID,NONE,None,6.71,0.74,0.04,0.12,1,1,1
b9641677-3e1c-45d9-a0cc-b40266cc470e,Secondary,-1.978305556,30.11447222,OFF GRID,NONE,None,6.67,0.67,0.15,0.17,1,1,1
5829e892-e676-4518-8203-74b02716a0f7,Secondary,-1.978111111,30.15063889,ON GRID,USB_MODEM,3G,10.38,1.12,0.98,0.16,1,1,1
b9c14309-f75b-4ceb-a0cb-60344a8f4aed,Primary,-1.982638889,30.08983333,OFF GRID,NONE,None,4.81,0.72,0.52,0.66,1,1,1
98d05145-1c35-48bf-a75c-027704e2e46b,Secondary,-1.981222222,30.09155556,ON GRID,USB_MODEM,3G,4.83,0.6,0.51,0.56,1,1,1
01adf74a-c1a2-47dc-b799-765af992d46b,Primary,-1.981166667,30.09147222,ON GRID,USB_MODEM,3G,4.81,0.6,0.49,0.57,1,1,1
db61b994-80b7-4e72-a5a6-56b3d82b4575,Primary,-1.981055556,30.09619444,OFF GRID,USB_MODEM,3G,5.18,0.64,0.3,0.16,1,1,1
8037d099-b685-4668-9ee3-e1c1dff07d1d,Primary,-1.98017,30.10356,ON GRID,USB_MODEM,3G,5.75,0.83,0.11,0.06,1,1,1
d9fb5bd3-0347-4605-af9f-896e81b43a6d,Primary,-1.98,30.08566667,OFF GRID,NONE,None,4.29,0.5,0.34,0.3,1,1,1
a3da47ef-0610-4d11-9b1a-ad79057ebe1d,Secondary,-1.9795,30.07777778,ON GRID,FOUR_G,4G,3.77,0.92,0.18,0.1,1,1,1
57814f97-1792-40d0-840d-4d45a2521e4a,Secondary,-1.979166667,30.09677778,ON GRID,NONE,None,5.09,0.42,0.19,0.07,1,1,1
9a0f0523-3625-4802-9d61-8ca2facf714e,Secondary,-1.979111111,30.10663889,ON GRID,NONE,None,5.97,0.67,0.19,0.09,1,1,1
57c7f321-4f65-428a-a33a-a9c0b60071d2,Secondary,-1.978361111,30.09169444,ON GRID,USB_MODEM,3G,4.61,0.34,0.4,0.54,1,1,1
064cedce-20aa-4e77-82e7-096ebac67a1a,Secondary,-1.978111111,30.17022222,ON GRID,NONE,None,12.47,0.14,0.18,0.57,1,1,1
7658c6e3-5244-4c33-8d50-0cd475bb43bd,Primary,-1.978083333,30.17011111,ON GRID,USB_MODEM,3G,12.46,0.14,0.17,0.57,1,1,1
d1b3aadf-8394-457a-be85-16f6635a30a6,Primary,-1.976722222,30.11227778,OFF GRID,NONE,None,6.37,0.38,0.09,0.31,1,1,1
908fda19-e345-49f0-a625-fda98e222082,Secondary,-1.976027778,30.13563889,OFF GRID,NONE,None,8.73,1.38,0.13,0.46,1,1,1
0e079b3d-8526-44e9-b98a-6c421e0d26a2,Secondary,-1.975444444,30.13413889,ON GRID,NONE,None,8.55,1.38,0.17,0.46,1,1,1
8b094204-3af1-4742-9923-ac603b486a6e,Primary,-1.974361111,30.13816667,OFF GRID,NONE,None,8.93,1.12,0.46,0.62,1,1,1
6c526217-e48f-40b7-990e-92ce6dcdcf41,Primary,-1.973416667,30.12605556,ON GRID,USB_MODEM,3G,7.62,1.32,0.25,0.23,1,1,1
a123e54a-ad6e-4277-8bf2-b8ef9019e5f0,Primary,-1.9734166,30.1260555,ON GRID,NONE,None,7.62,1.32,0.25,0.23,1,1,1
8afc33d0-cd5f-4399-b663-8063980aee72,Primary,-1.972416667,30.16741667,OFF GRID,NONE,None,12.02,0.6,0.29,0.61,1,1,1
94dcd22d-683f-4159-9c32-87a7bd2cb1a4,Primary,-1.971277778,30.11794444,OFF GRID,WIMAX,3.5G,6.7,0.93,0.28,0.35,1,1,1
97b4bc21-3072-460e-b834-9e3b954768b8,Primary,-1.977972222,30.08561111,ON GRID,USB_MODEM,3G,4.12,0.28,0.28,0.14,1,1,1
404d8653-c77d-4033-af45-a9b4d8e882e6,Primary,-1.977972222,30.08561111,OFF GRID,NONE,None,4.12,0.28,0.28,0.14,1,1,1
fce66e64-6c28-40ce-b487-46831ad96ece,Primary,-1.9775,30.10013889,OFF GRID,NONE,None,5.27,0.35,0.08,0.08,1,1,1
6d95a8bc-f062-4a3b-8b35-dcd7902be1b1,Primary,-1.9756111,30.0721666,ON GRID,NONE,None,3.11,1.05,0.11,0.14,1,1,1
5debcdb5-0d9c-423d-99da-c3aae02c38f5,Primary,-1.975055556,30.07602778,ON GRID,USB_MODEM,3G,3.24,1.04,0.12,0.06,1,1,1
9426e27a-2243-452a-abdc-cbae81819bb5,Secondary,-1.974444444,30.09136111,ON GRID,NONE,None,4.29,0.26,0.23,0.16,1,1,1
9b6e4adf-eb90-4a86-99c9-3d205479cc30,Secondary,-1.972833333,30.079,OFF GRID,NONE,None,3.21,0.67,0.14,0.19,1,1,1
62e1e5a9-503a-4004-9c18-36c49e57f12b,Primary,-1.971583333,30.09291667,OFF GRID,NONE,None,4.24,0.13,0.15,0.19,1,1,1
4c9bdf33-1480-4f49-b59d-755f81bb87c8,Primary,-1.97125,30.09247222,ON GRID,USB_MODEM,3G,4.18,0.17,0.18,0.14,1,1,1
e85a6608-c870-4c3c-9fd1-17f534abbfb9,Primary,-1.97125,30.09247222,OFF GRID,NONE,None,4.18,0.17,0.18,0.14,1,1,1
3f91eaeb-2fc5-4265-9670-825ae236e5d3,Secondary,-2.078583333,30.64322222,OFF GRID,NONE,None,14.94,53.78,9.28,9.35,1,0,1
ae5a9dc6-6feb-446f-9f16-ec1dcf3988d3,Secondary,-2.078583333,30.64322222,ON GRID,USB_MODEM,3G,14.94,53.78,9.28,9.35,1,0,1
e83568d6-80c5-4b3c-8edf-d6b1dcb7aa57,Secondary,-2.077555556,30.52397222,ON GRID,FOUR_G,4G,9.49,40.87,4.27,3.77,1,0,1
f3260540-3ec0-497d-8cba-5cbb97fddf3d,Primary,-2.076055556,30.56033333,ON GRID,USB_MODEM,3G,9.85,44.73,1.48,0.17,1,0,1
ab468640-ed23-479d-8533-13259b5ef2dd,Primary,-2.07103,30.71992,ON GRID,USB_MODEM,3G,22.63,62,16.44,15.58,1,0,1
e1a28f6a-32ab-414b-892a-619f501e7465,Primary,-2.071027778,30.71991667,ON GRID,USB_MODEM,3G,22.63,62,16.44,15.58,1,0,1
07f59968-89f2-42f2-8a74-82ce8744bfd3,Secondary,-2.060555556,30.67872222,ON GRID,FOUR_G,4G,19.29,57.29,12.66,12.26,1,0,1
0d0d84f8-93cd-479e-a995-95d2794b7a4a,Secondary,-2.0605,30.58861111,ON GRID,NONE,None,12.59,47.42,4.47,3.76,1,1,1
4d858031-9a5b-4c0c-a08e-5d4740e18c03,Secondary,-2.05853,30.81558,ON GRID,FOUR_G,4G,32.96,72.33,24.43,5.29,1,0,1
595ae99e-32ac-432e-8bfa-09f381d09316,Secondary,-2.040888889,30.53280556,ON GRID,NONE,None,13.43,40.92,3.8,3.13,1,0,1
a7066a1e-73f8-464a-b2e3-917a38989a84,Primary,-2.037777778,30.57055556,ON GRID,NONE,None,14.24,45.01,2.18,1.13,1,0,1
4cfcd019-e9e5-4430-9eb3-52ea42250aa4,Secondary,-2.037777778,30.55266667,ON GRID,USB_MODEM,3G,13.86,43.05,2.07,0.9,1,0,1
292cdfae-e717-4b47-a6f7-2045eac190f8,Primary,-2.037694444,30.55425,ON GRID,USB_MODEM,3G,13.89,43.22,1.99,0.73,1,0,1
ef6ca1ea-309a-4426-833a-7d65a477a64a,Primary,-2.035638889,30.62458333,ON GRID,USB_MODEM,3G,17,50.93,7.31,6.67,1,0,1
d311ae9c-28dd-48b7-a13d-1b6f999fe149,Primary,-2.03525,30.68894444,OFF GRID,NONE,None,21.91,58.04,11.21,11.1,1,0,1
12c907a5-304f-4d27-b260-53e34b4c2bf3,Secondary,-2.030083333,30.59594444,ON GRID,NONE,None,15.98,47.69,4.07,3.99,1,0,1
15d0c04a-5b3d-4253-ac71-bcbfb6ffbb5e,Primary,-2.02925,30.55827778,ON GRID,NONE,None,14.88,43.53,0.97,0.78,1,0,1
1863e9cd-3e9c-4906-85e2-837fd76952de,Primary,-2.029,30.57638889,ON GRID,USB_MODEM,3G,15.34,45.52,1.98,1.92,1,0,1
a092cc9a-d316-4fd6-8d78-226b315ed07d,Secondary,-2.027833333,30.56380556,OFF GRID,NONE,None,15.14,44.12,0.86,0.96,1,0,1
be47f0e7-ec0f-4804-9d40-b3dfb01359b3,Primary,-2.026972222,30.56366667,OFF GRID,NONE,None,15.23,44.09,0.77,1.05,1,0,1
61551195-e052-4fe8-91ad-e499614808ee,Primary,-2.04175,30.35669444,ON GRID,USB_MODEM,3G,12.19,21.92,7.65,2.66,1,0,1
6b963671-ddcc-4c17-9bb1-ff38f3306a13,Primary,-2.037527778,30.39433333,ON GRID,USB_MODEM,3G,9.74,25.79,5.08,4.85,1,0,1
3ce3d9b0-fde3-438f-870f-33b3556dbc71,Primary,-2.037277778,30.37613889,ON GRID,USB_MODEM,3G,10.57,23.83,6.28,3.55,1,0,1
609c9e26-3bbd-49bf-9e6e-c46a38f8bfa1,Secondary,-2.03625,30.39386111,ON GRID,USB_MODEM,3G,9.63,25.7,5.23,4.9,1,0,1
20645241-aa08-443e-9253-b909ca1d58be,Primary,-2.033944444,30.37277778,ON GRID,USB_MODEM,3G,10.45,23.37,6.8,3.73,1,0,1
9eb20707-c3f6-45a1-8676-88d6bdc496ba,Other,-2.030555556,30.33488889,ON GRID,FOUR_G,4G,12.97,19.23,7.7,4.81,1,0,1
54226c3c-5876-42c7-8fc9-29a673782fff,Secondary,-2.029944444,30.33336111,ON GRID,FOUR_G,4G,13.05,19.04,7.6,4.97,1,0,1
d72420c1-eb54-4679-8389-5c87bc7f69c2,Primary,-2.009305556,30.39308333,ON GRID,USB_MODEM,3G,6.95,25.02,6.8,6.2,1,0,1
fac6ee46-54df-47cd-aa35-c135d6b8b06c,Secondary,-2.0085,30.39308333,ON GRID,USB_MODEM,3G,6.87,25.01,6.72,6.14,1,0,1
8d041342-7d44-4ef3-ae4e-7a5cdcf77e8c,Secondary,-2.008333333,30.29594444,ON GRID,USB_MODEM,3G,15.4,14.38,7.25,4.93,1,0,1
aaac4083-e58c-470c-b6b1-e9dae6c77975,Primary,-2.025666667,30.63538889,ON GRID,USB_MODEM,3G,18.6,52,7.07,6.23,1,0,1
7763b2db-ea90-48ae-9be7-7d6b1061d097,Primary,-2.019888889,30.63886111,ON GRID,USB_MODEM,3G,19.34,52.32,6.6,5.95,1,0,1
42e1b3ed-54e7-4071-9b94-637313bb6f6d,Secondary,-2.015944444,30.71333333,ON GRID,NONE,None,25.36,60.54,12.15,12.08,1,0,1
7f5cf4f2-bb2b-479e-9947-cc0d4850c00c,Primary,-2.0125,30.69411111,ON GRID,NONE,None,24.01,58.38,10.1,10.02,1,0,1
d86b4393-3438-4a31-bc22-815566c3cade,Primary,-2.011666667,30.54111111,OFF GRID,NONE,None,14.53,41.41,2,3.44,1,0,1
d29ff385-2e3b-42ee-9a1d-9b88c4c0e907,Primary,-2.009944444,30.69105556,OFF GRID,NONE,None,23.96,58.03,9.67,9.59,1,0,1
06107302-ddd1-4062-a69b-35e8fe924c89,Primary,-2.007888889,30.53544444,ON GRID,NONE,None,13.78,40.74,2.65,4.17,1,0,1
02303c33-b338-4d17-924e-0d3d9026440e,Primary,-2.005138889,30.62736111,ON GRID,USB_MODEM,3G,20.03,50.92,4.64,3.88,1,0,1
cb0402ec-3a13-4114-8c88-7b5377325e14,Primary,-2.003833333,30.57519444,ON GRID,USB_MODEM,3G,16.04,45.12,1.84,3.9,1,0,1
733c6195-3ad6-4a11-9836-b171f05e5235,Secondary,-1.999472222,30.62111111,ON GRID,NONE,None,19.23,50.19,3.9,2.96,1,0,1
cd9cf6e2-6a01-415e-9260-e6f04ee6dae0,Secondary,-2.0195277,30.4951111,ON GRID,FOUR_G,4G,10.73,36.42,7.14,7.5,1,1,1
2e1240c6-d0cd-43e1-9037-f2c5e6c756fb,Secondary,-2.003611111,30.43036111,ON GRID,USB_MODEM,3G,5.49,29.06,5.29,3.73,1,0,1
59d80596-316d-45fa-ad02-44491103be93,Secondary,-2.0036,30.4303,ON GRID,USB_MODEM,3G,5.49,29.05,5.29,3.73,1,0,1
6a756365-ec65-4f1e-aa24-e5a08a30c599,Primary,-2.0033,30.451,ON GRID,USB_MODEM,3G,6.2,31.34,5.43,4.2,1,0,1
47fac23d-a168-4b72-846a-a9068e5a00c9,Primary,-1.991277778,30.51730556,ON GRID,NONE,None,11.2,38.61,3.63,4.49,1,0,1
270a787b-3347-4ae3-91a8-c65ccd205861,Secondary,-1.982083333,30.44875,ON GRID,USB_MODEM,3G,4.15,30.96,3.14,2.22,1,0,1
3a428490-0e51-4e95-baf4-e1e65dad8853,Secondary,-1.98208,30.44875,ON GRID,WIMAX,3.5G,4.15,30.96,3.14,2.22,1,0,1
51ff29f9-7add-45c1-8c9d-1e3c3caf7e69,Secondary,-1.982,30.42744,ON GRID,WIMAX,3.5G,3.08,28.59,3.04,1.46,1,0,1
4024a8d7-d5d7-4979-b97f-284ebbb7273c,Secondary,-1.981944444,30.49880556,ON GRID,USB_MODEM,3G,8.91,36.53,4.71,4.14,1,0,1
1be7dd95-3584-4816-91ba-238d1014f1e8,Primary,-1.981,30.49875,ON GRID,NONE,None,8.87,36.52,4.65,4.05,1,0,1
60e83b2d-f01b-4844-be9c-7f299e50d0c3,Secondary,-2.0083,30.2959,ON GRID,USB_MODEM,3G,15.4,14.38,7.25,4.93,1,0,1
736ed2a8-e6b8-4e20-b59e-7d3377879e72,Primary,-2.007555556,30.30638889,ON GRID,USB_MODEM,3G,14.3,15.49,7.48,5.46,1,0,1
671c282d-c73e-415d-a2c1-af18611e5bf1,Primary,-2.00525,30.38988889,ON GRID,USB_MODEM,3G,6.75,24.61,6.23,6.17,1,0,1
134fd8d8-6263-4ed2-ab65-e0e47fe82f59,Secondary,-1.9932,30.3646,ON GRID,WIMAX,3.5G,7.83,21.67,3.8,5.05,1,0,1
c4a225f4-78b5-4ced-b3fb-93a0aa9928c7,Primary,-1.991777778,30.36058333,ON GRID,USB_MODEM,3G,8.13,21.21,3.54,4.7,1,0,1
70262459-62e0-4f87-8ffb-54a45abcd229,Primary,-1.986694444,30.35080556,ON GRID,USB_MODEM,3G,8.84,20.09,2.94,3.79,1,0,1
14c59ec9-e869-4e5d-8cf0-b6125e00cc9e,Secondary,-1.976083333,30.40375,ON GRID,WIMAX,3.5G,3.25,25.95,4.28,2.6,1,0,1
61f6ae8d-2244-4cfd-9349-d8c59f1e6099,Secondary,-1.968416667,30.32261111,ON GRID,USB_MODEM,3G,11.34,16.95,3.66,2.73,1,0,1
909a1890-4d0e-494c-8830-ff8226f22354,Secondary,-1.9684166,30.32261,ON GRID,WIMAX,3.5G,11.34,16.95,3.66,2.73,1,0,1
b3324976-8b36-416d-9d3b-faca467212f6,Primary,-1.958,30.37036111,ON GRID,USB_MODEM,3G,5.93,22.33,0.84,3.17,1,0,1
749e1c76-8423-4ff9-be50-1a4dd4c0677d,Secondary,-1.996861111,30.55861111,ON GRID,WIMAX,3.5G,14.36,43.23,0.65,4.32,1,0,1
9ac5a72b-8da4-4cee-902d-ff61c0141901,Secondary,-1.996777778,30.55866667,ON GRID,NONE,None,14.35,43.24,0.66,4.33,1,0,1
a06a9104-8ccf-4549-a741-093cb9792c9b,Primary,-1.995555556,30.60963889,ON GRID,USB_MODEM,3G,17.98,48.9,3.53,1.94,1,0,1
132ba872-49e8-417a-8faa-f5713464b527,Secondary,-1.992583333,30.559,ON GRID,NONE,None,13.99,43.25,0.4,4.79,1,0,1
f0117ccd-1aa8-47c0-a9a2-089f91273764,Primary,-1.991888889,30.55791667,OFF GRID,NONE,None,13.85,43.13,0.3,4.88,1,0,1
4c0fa03a-6c0b-4466-b369-032ffb817c84,Secondary,-1.983972222,30.65263889,ON GRID,USB_MODEM,3G,21.13,53.64,4.53,4.46,1,0,1
badeac8d-d5f9-449d-8d29-76f1c75d40e5,Secondary,-1.9835,30.75052778,ON GRID,USB_MODEM,3G,30.83,64.53,15.02,10.85,1,0,1
2f789164-4a0f-4216-be76-8bd08074b480,Primary,-1.9672,30.5431377,ON GRID,NONE,None,10.67,41.47,0.97,3.21,1,0,1
26e89649-8136-4f52-adaf-c01ebe83d8f6,Primary,-1.963833333,30.51988889,OFF GRID,NONE,None,9.1,38.9,1.65,1.45,1,0,1
3774670f-a022-4572-9290-8f4bd7b00b44,Secondary,-1.962277778,30.58975,ON GRID,NONE,None,13.95,46.67,3.02,1.69,1,0,1
3ca299c9-7047-4168-b24d-665e487d6845,Primary,-1.980527778,30.44744444,ON GRID,USB_MODEM,3G,3.92,30.81,2.93,2,1,0,1
16a25582-0547-4455-b639-67099a0d9164,Primary,-1.974111111,30.40938889,ON GRID,USB_MODEM,3G,2.68,26.58,3.65,2.12,1,0,1
7190c971-c1b5-4abe-8618-4880e6a2b25c,Primary,-1.963833333,30.51988889,ON GRID,USB_MODEM,3G,9.1,38.9,1.65,1.45,1,0,1
199ae8c3-ede6-496d-96e5-52816b09e470,Primary,-1.96247,30.4372,ON GRID,USB_MODEM,3G,1.76,29.71,0.69,0.49,1,0,1
cdb9c3e8-7753-47df-bc69-d40007f81481,Secondary,-1.962111111,30.43655556,ON GRID,FOUR_G,4G,1.68,29.64,0.65,0.43,1,0,1
368b16a9-81ba-49be-b866-18ace9a694ea,Secondary,-1.957444444,30.43547222,ON GRID,WIMAX,3.5G,1.37,29.56,0.21,0.59,1,0,1
a9ac1862-b389-4b77-8160-f1ef189df3f3,Secondary,-1.954305556,30.44483333,ON GRID,WIMAX,3.5G,2.37,30.62,0.9,0.61,1,0,1
7d679108-377c-4b97-865b-1948387e1ab1,Primary,-1.954194444,30.44136111,ON GRID,USB_MODEM,3G,1.98,30.24,0.54,0.54,1,0,1
ceed4689-7f0a-40ef-8c0a-3531d1772938,Primary,-1.9541,30.44136,ON GRID,USB_MODEM,3G,1.98,30.24,0.55,0.53,1,0,1
5b22dcaf-0847-4e7c-8d6f-a29e5b68dc21,Primary,-1.95375,30.4352,ON GRID,WIMAX,3.5G,1.3,29.56,0.21,0.18,1,0,1
80444b2c-a7d3-491a-b595-9da106d23091,Secondary,-1.952444444,30.43211111,ON GRID,USB_MODEM,3G,0.98,29.23,0.2,0.39,1,0,1
3912959f-fd54-4039-98e8-580db8a8c94f,Primary,-1.9521388,30.4359166,ON GRID,WIMAX,3.5G,1.4,29.65,0.19,0.04,1,0,1
4465663a-8fd5-4e1a-879f-bd5ee0b88f2b,Secondary,-1.95147,30.42583,ON GRID,FOUR_G,4G,0.42,28.54,0.78,0.23,1,0,1
16a69cb4-514b-423e-b85d-1d75ed9082c8,Secondary,-1.951333333,30.43030556,ON GRID,USB_MODEM,3G,0.83,29.04,0.29,0.48,1,0,1
90e8b0d3-7eb9-49bd-9e28-468110f17193,Other,-1.951333333,30.43030556,ON GRID,FOUR_G,4G,0.83,29.04,0.29,0.48,1,0,1
c63e7a66-2eb1-4889-8f9a-6e5c2cbc577a,Secondary,-1.9513,30.4295,ON GRID,WIMAX,3.5G,0.75,28.95,0.37,0.46,1,0,1
1f8d350e-97e4-4c3e-bc8b-04763ba1b990,Secondary,-1.9506388,30.4275833,ON GRID,WIMAX,3.5G,0.62,28.75,0.58,0.37,1,0,1
3daac181-6041-4f73-8d3f-413d91b1586f,Secondary,-1.9504722,30.5186666,ON GRID,NONE,None,7.69,38.84,1.75,0.08,1,0,1
bb6e8a9e-c187-468b-bc56-cd03eed80dd5,Primary,-1.94802,30.428,ON GRID,FOUR_G,4G,0.87,28.82,0.62,0.65,1,0,1
98c98a6e-b8ac-4d95-9257-3a441f88e378,Secondary,-1.947777778,30.44422222,ON GRID,WIMAX,3.5G,2.42,30.62,0.68,0.27,1,0,1
053588cc-ad26-4748-b1be-5543c58d9b22,Secondary,-1.956555556,30.31602778,ON GRID,WIMAX,3.5G,11.97,16.34,2.89,2.28,1,0,1
3eff6847-29cd-486f-a4d8-6ca25d64002e,Secondary,-1.9539,30.36413,ON GRID,USB_MODEM,3G,6.61,21.69,0.2,2.44,1,0,1
bf4410bb-02c9-4436-b824-16968a4db84e,Primary,-1.9523,30.3862,ON GRID,USB_MODEM,3G,4.16,24.15,2.3,1.84,1,0,1
b38a2257-178c-4116-a7f6-b787ff7a9326,Secondary,-1.951777778,30.39497222,ON GRID,USB_MODEM,3G,3.19,25.13,2.86,1,1,0,1
2c6c766d-6bf7-4240-8ae4-b8ca2bec4832,Primary,-1.951333333,30.34191667,ON GRID,USB_MODEM,3G,9.09,19.28,1.72,0.24,1,0,1
da7728f2-2194-41c9-9592-06fc73f94d7c,Primary,-1.942666667,30.35719444,ON GRID,USB_MODEM,3G,7.5,21.11,1.3,2.06,1,0,1
27d4e940-bb4c-4cac-b5a3-8cfa464e2a30,Primary,-1.941,30.35386111,ON GRID,USB_MODEM,3G,7.9,20.78,1.68,1.9,1,0,1
b4e4c356-d1ac-43c7-82d1-8b45d0a46ecf,Secondary,-1.93513,30.30516,ON GRID,USB_MODEM,3G,13.34,15.67,2.45,1.68,1,0,1
fbbcbd1b-0940-480e-a077-858b7f97b16f,Primary,-1.931972222,30.30302778,ON GRID,USB_MODEM,3G,13.64,15.56,2.68,1.79,1,0,1
d5376872-4f4d-4606-9cbb-fdcf036488a7,Primary,-1.93197,30.30302,ON GRID,USB_MODEM,3G,13.64,15.55,2.68,1.79,1,0,1
cfc01b8d-c773-446d-bcb1-4453a89f2051,Primary,-1.999194,30.04,ON GRID,USB_MODEM,3G,6.01,3.85,0.46,1.41,1,1,1
d7d78e49-7cc9-42c5-beca-5b896ed619b5,Primary,-1.999166667,30.01444444,ON GRID,USB_MODEM,3G,7.61,6.55,3.04,1.95,1,0,1
8c24c2cf-3b21-4ba8-b80b-90ee29c166ad,Primary,-1.9965555,30.0485833,ON GRID,NONE,None,5.41,2.86,0.31,1.12,1,1,1
be7898ca-d6fc-404c-a3e8-9b3fdd9896ac,Secondary,-1.993916667,30.05444444,OFF GRID,NONE,None,4.98,2.15,0.11,1.07,1,1,1
6bc8b99c-749f-4ff2-a115-e5d03323952b,Secondary,-1.991861111,30.04180556,ON GRID,FOUR_G,4G,5.19,3.4,0.48,0.63,1,1,1
0376545d-c1a8-4702-a359-2178e0e69a09,Primary,-1.99075,30.06002778,ON GRID,FOUR_G,4G,4.57,1.44,0.18,1.16,1,1,1
a80c737c-322a-4874-ab0b-ca4eb68d1507,Secondary,-1.989888889,30.06041667,ON GRID,USB_MODEM,3G,4.47,1.36,0.08,1.11,1,1,1
66361c34-d0fc-4045-9168-1c8143d611aa,Primary,-1.988,30.0492,ON GRID,USB_MODEM,3G,4.48,2.52,0.48,0.2,1,1,1
e112a51e-736d-4a7b-aa3b-6fb7f5e7a18f,Primary,-1.984,30.046,ON GRID,NONE,None,4.2,2.86,0.26,0.11,1,1,1
fd5876aa-a02f-4dc4-8bfa-0281ba74045a,Secondary,-1.982222222,30.04802778,ON GRID,USB_MODEM,3G,3.93,2.65,0.17,0.21,1,1,1
751b7ee1-14f1-4158-9732-1affa4b90164,Secondary,-2.000027778,29.85925,ON GRID,WIMAX,3.5G,14.1,7.81,4.95,2.26,1,0,1
cc2c8fd6-cdbb-49a0-a57d-6b71bc327f96,Primary,-1.995638889,29.88897222,ON GRID,NONE,None,17.12,4.47,1.95,1.82,1,0,1
199b973c-609f-4062-8a8a-ee8afc4c35f5,Primary,-1.995638889,29.88897222,ON GRID,NONE,None,17.12,4.47,1.95,1.82,1,0,1
939e3954-f8f8-4635-82b5-2e4a3583bc5e,Primary,-1.99514,29.91336,ON GRID,WIMAX,3.5G,17.27,1.79,0.74,1.12,1,0,1
23891180-a787-4b14-9f25-2cf8b38c174c,Primary,-1.995138889,29.91336111,ON GRID,USB_MODEM,3G,17.27,1.79,0.74,1.12,1,0,1
4229d7ad-28dc-484d-b167-ee1e646ce15f,Primary,-1.96961,29.88536,ON GRID,USB_MODEM,3G,18.47,5.36,4.18,4.6,1,0,1
b51993a2-bbdc-4b91-b783-96a17539f45b,Secondary,-1.96942,29.88239,ON GRID,FOUR_G,4G,18.23,5.67,4.39,4.62,1,0,1
1f10669f-8216-4bec-b2e4-89d5db72ade6,Secondary,-1.962083333,29.85647222,ON GRID,FOUR_G,4G,16.74,8.64,6.98,3.71,1,0,1
18acfd91-9704-4f6b-aa82-3bbd5aa3f15e,Primary,-1.960861111,29.85747222,ON GRID,NONE,None,16.91,8.59,6.98,3.88,1,0,1
0c776a4b-5b09-423a-aa4f-032f8b440d65,Primary,-1.96086,29.85747,ON GRID,USB_MODEM,3G,16.91,8.59,6.98,3.88,1,0,1
2f8394dd-c4e6-4999-abe8-dfa33276caa0,Secondary,-1.98222,30.04803,ON GRID,FOUR_G,4G,3.93,2.65,0.17,0.21,1,1,1
f9a940d4-496b-4938-a071-0eed9a4e72b5,Primary,-1.9793,30.037,ON GRID,NONE,None,4.3,3.68,0.49,0.81,1,1,1
baabcf68-18f3-45d7-8e1f-f59fc2baf4dd,Other,-1.979138889,30.05122222,ON GRID,WIMAX,3.5G,3.48,2.37,0.16,0.16,1,1,1
0dc5cab5-b91e-4230-a4b5-38c1a20d75eb,Secondary,-1.978916667,30.04702778,ON GRID,USB_MODEM,3G,3.64,2.76,0.16,0.3,1,1,1
ea7ad1b4-565b-41e0-be5e-84c797a7cb19,Secondary,-1.977527778,30.05272222,ON GRID,FIBER OPTIC,fibre,3.26,2.22,0.08,0.08,1,1,1
15934d99-bba7-4f21-88bc-be9b543f3726,Secondary,-1.977138889,30.05102778,ON GRID,FOUR_G,4G,3.28,2.31,0.06,0.09,1,1,1
3c157865-b87f-4a13-b021-4e311ce96dab,Primary,-1.9755,30.055,ON GRID,USB_MODEM,3G,2.97,1.89,0.17,0.17,1,1,1
aea10c3c-aacb-49eb-9160-90000cdb9372,Primary,-1.975416667,30.06916667,ON GRID,USB_MODEM,3G,2.98,1.1,0.2,0.14,1,1,1
3c06e575-15fd-4b07-907c-8a668b24d83a,Primary,-1.9754166,30.0691666,OFF GRID,NONE,None,2.98,1.1,0.2,0.14,1,1,1
